variant,seed,episode,return,steps,accept_rate,avg_premium,loss_paid_sum,min_capital,final_capital,bankrupt,time_to_ruin,ez_steps,ez_phases,ez_repeats,exploration_steps,exploration_rate
EZ,19,92,119306.25919507346,500,0.984,404.61139109270357,-78726.3721629051,50000.0,169306.2591950736,0,-1,32,8,24,0,0.0
EZ,19,93,135966.60237795452,500,0.976,404.19754852525523,-59634.399399046335,50000.0,185966.60237795467,0,-1,40,10,30,0,0.0
EZ,19,94,122275.27644298614,500,1.0,406.0824099397659,-79074.15403561026,50000.0,172275.27644298616,0,-1,34,9,25,0,0.0
EZ,19,95,-363809.4506050548,446,0.9730941704035875,405.82950251992395,-239939.4546987018,-13809.45060505491,-13809.45060505491,1,445,18,4,14,0,0.0
EZ,19,96,115152.68136257667,500,0.994,392.32596144397974,-69164.28764826537,50000.0,165152.68136257678,0,-1,20,5,15,0,0.0
EZ,19,97,113703.50140211516,500,1.0,387.7896062440872,-78626.95720591022,50000.0,163703.50140211522,0,-1,24,6,18,0,0.0
EZ,19,98,140415.30925743686,500,0.984,398.69025134943365,-53445.15986932961,50000.0,190415.3092574368,0,-1,36,9,27,0,0.0
EZ,19,99,130549.65153502862,500,0.992,399.738717361804,-64581.04292428917,50000.0,180549.65153502874,0,-1,20,5,15,0,0.0
EZ,19,100,122807.54990022618,500,1.0,393.68400753116606,-72536.8660601102,50000.0,172807.54990022615,0,-1,12,3,9,0,0.0
EZ,19,101,-356812.167559457,104,1.0,391.9615429548117,-97576.16802675743,-6812.1675594570115,-6812.1675594570115,1,103,4,1,3,0,0.0
EZ,19,102,106204.68452623594,500,0.984,386.2666719386248,-81332.25664078216,50000.0,156204.6845262359,0,-1,25,7,18,0,0.0
EZ,19,103,130942.17721220941,500,0.992,393.0379090318757,-53942.757788946394,50000.0,180942.17721220956,0,-1,27,6,21,0,0.0
EZ,19,104,116963.03096863427,500,0.96,394.58167387843133,-67483.93760342209,50000.0,166963.03096863418,0,-1,44,11,33,0,0.0
EZ,19,105,107052.54275039067,500,0.97,399.9917597642879,-86722.64911723997,49763.28285408118,157052.5427503906,0,-1,24,6,18,0,0.0
EZ,19,106,116264.52104446168,500,0.984,396.6642345635872,-76424.57420702053,50000.0,166264.52104446176,0,-1,28,7,21,0,0.0
EZ,19,107,122370.00127806702,500,0.978,405.44540750370925,-71748.6756354507,50000.0,172370.001278067,0,-1,20,5,15,0,0.0
EZ,19,108,88219.85192480442,500,0.926,398.15119529954814,-94558.49651463128,50000.0,138219.85192480442,0,-1,32,8,24,0,0.0
EZ,19,109,110051.08894597855,500,0.996,399.12209621394976,-84235.91288494602,50000.0,160051.08894597867,0,-1,25,7,18,0,0.0
EZ,19,110,99099.13007873514,500,0.958,407.0638927696642,-95250.81587717641,50000.0,149099.1300787352,0,-1,3,0,3,0,0.0
EZ,19,111,147241.67888660947,500,0.988,405.68179066557633,-50903.328739218465,50000.0,197241.6788866095,0,-1,24,6,18,0,0.0
EZ,19,112,136373.8512134622,500,0.992,398.37823354140403,-59398.676795702275,50000.0,186373.85121346224,0,-1,28,7,21,0,0.0
EZ,19,113,104613.3395516704,500,0.984,406.5829363576765,-92976.14274127522,50000.0,154613.33955167024,0,-1,16,4,12,0,0.0
EZ,19,114,125893.04302077944,500,1.0,395.81280824279787,-70059.11179328342,50000.0,175893.04302077962,0,-1,28,7,21,0,0.0
EZ,19,115,130568.61290004406,500,0.982,394.3552003644877,-56659.549876225086,50000.0,180568.612900044,0,-1,44,11,33,0,0.0
EZ,19,116,108345.53799846927,500,0.984,396.88456086026946,-85961.45317627992,50000.0,158345.53799846926,0,-1,24,6,18,0,0.0
EZ,19,117,120089.83289022192,500,1.0,386.9856061248779,-72399.97228276469,50000.0,170089.83289022182,0,-1,20,5,15,0,0.0
EZ,19,118,130952.95419424537,500,1.0,404.5736080350876,-68976.19184844215,50000.0,180952.9541942456,0,-1,16,4,12,0,0.0
EZ,19,119,57153.443515579595,500,0.96,387.4691729118427,-128077.71178166021,50000.0,107153.44351557965,0,-1,40,10,30,0,0.0
EZ,19,120,109035.47771100818,500,0.984,389.71870543317095,-81488.53705881501,50000.0,159035.47771100805,0,-1,20,5,15,0,0.0
EZ,19,121,114313.27467463455,500,0.992,396.2427491247654,-80816.73795102666,50000.0,164313.27467463454,0,-1,12,3,9,0,0.0
EZ,19,122,131121.09748747223,500,1.0,396.55200724220276,-65765.21651525187,50000.0,181121.09748747223,0,-1,12,3,9,0,0.0
EZ,19,123,131175.65082414422,500,0.968,392.88017213344574,-56797.17138239483,50000.0,181175.6508241441,0,-1,36,9,27,0,0.0
EZ,19,124,129668.41063130117,500,0.968,389.73223795575547,-54822.80742632134,50000.0,179668.41063130123,0,-1,28,7,21,0,0.0
EZ,19,125,118544.83188930666,500,0.974,399.1375840909672,-75217.27002953629,50000.0,168544.83188930657,0,-1,32,8,24,0,0.0
EZ,19,126,102154.21882219052,500,0.96,396.1316743950049,-87538.71213167868,27976.18558697922,152154.2188221905,0,-1,28,7,21,0,0.0
EZ,19,127,68946.4685297868,500,0.992,405.10888015935495,-128892.3768342318,50000.0,118946.46852978684,0,-1,8,2,6,0,0.0
EZ,19,128,114535.3312139573,500,0.998,390.45371283127935,-78628.30307794623,50000.0,164535.33121395734,0,-1,36,9,27,0,0.0
EZ,19,129,112101.35211711083,500,0.974,399.4874809625457,-80197.65778805068,50000.0,162101.35211711083,0,-1,16,4,12,0,0.0
EZ,19,130,123336.37033340175,500,1.0,386.02560663032534,-67709.11865247133,50000.0,173336.37033340175,0,-1,20,5,15,0,0.0
EZ,19,131,111207.1695907362,500,0.976,394.260661482811,-78174.56344818791,50000.0,161207.16959073604,0,-1,44,11,33,0,0.0
EZ,19,132,129203.53818088889,500,0.984,397.80326049502304,-64786.83307605074,50000.0,179203.5381808889,0,-1,20,5,15,0,0.0
EZ,19,133,80735.2741175771,500,0.97,394.44619259588495,-97274.5946641324,50000.0,130735.27411757704,0,-1,28,7,21,0,0.0
EZ,19,134,126745.72014409199,500,0.992,407.74033173245766,-73806.18452889446,50000.0,176745.720144092,0,-1,36,9,27,0,0.0
EZ,19,135,138915.56280330682,500,0.992,393.8830718369253,-53723.0942217993,50000.0,188915.56280330676,0,-1,32,8,24,0,0.0
EZ,19,136,131037.63762102243,500,0.992,405.1871046616185,-65841.83736111906,50000.0,181037.63762102253,0,-1,24,6,18,0,0.0
EZ,19,137,111875.77293081472,500,0.984,389.36911082655433,-72221.02805504946,50000.0,161875.77293081465,0,-1,16,4,12,0,0.0
EZ,19,138,133515.21498606066,500,0.976,391.5827936764623,-55971.75098928186,50000.0,183515.21498606063,0,-1,36,9,27,0,0.0
EZ,19,139,135160.71806720347,500,0.992,404.24517036830224,-63999.336159536484,50000.0,185160.7180672035,0,-1,36,9,27,0,0.0
EZ,19,140,117971.96634923319,500,0.984,392.89594102293495,-74601.05011268733,50000.0,167971.96634923315,0,-1,32,8,24,0,0.0
EZ,19,141,156383.71069250838,500,0.968,394.1429821331639,-31426.86969234124,50000.0,206383.7106925083,0,-1,32,8,24,0,0.0
EZ,19,142,123980.50199367106,500,0.992,392.09113453376676,-68901.65873616887,50000.0,173980.50199367103,0,-1,28,7,21,0,0.0
EZ,19,143,142087.12778512575,500,0.974,398.78850814400266,-48211.54981261654,50000.0,192087.12778512595,0,-1,32,8,24,0,0.0
EZ,19,144,140625.64175802007,500,0.992,398.50242746164724,-55508.764469229005,50000.0,190625.64175802018,0,-1,40,10,30,0,0.0
EZ,19,145,129578.8039297683,500,1.0,395.5064068250656,-67480.91890773061,50000.0,179578.8039297682,0,-1,24,6,18,0,0.0
EZ,19,146,-350989.14614859567,140,1.0,396.03714986869267,-106434.34713021269,-989.1461485956534,-989.1461485956534,1,139,12,3,9,0,0.0
EZ,19,147,106757.93181403053,500,0.992,409.5225884818262,-94834.79418211775,50000.0,156757.9318140306,0,-1,32,8,24,0,0.0
EZ,19,148,110814.39537860666,500,1.0,397.880007314682,-85542.34580010815,50000.0,160814.39537860663,0,-1,32,8,24,0,0.0
EZ,19,149,125446.658151743,500,0.992,399.4725883583869,-70660.31358097497,50000.0,175446.6581517429,0,-1,32,8,24,0,0.0
EZ,19,150,119153.65187867946,500,0.992,400.00888026241336,-78061.30025509644,50000.0,169153.65187867937,0,-1,20,5,15,0,0.0
EZ,19,151,135345.72152884136,500,0.992,398.5516202911254,-60927.12624363534,50000.0,185345.7215288415,0,-1,24,6,18,0,0.0
EZ,19,152,126598.00749187024,500,1.0,397.78000743579867,-71426.67048471599,50000.0,176598.00749187023,0,-1,15,4,11,0,0.0
EZ,19,153,66891.70440010031,500,1.0,405.7928084936142,-133238.99673535052,21788.703158079225,116891.70440010032,0,-1,17,4,13,0,0.0
EZ,19,154,143466.61188560445,500,0.992,393.6290381993017,-50049.37475628881,50000.0,193466.61188560436,0,-1,28,7,21,0,0.0
EZ,19,155,75133.47151492829,500,1.0,387.68320561599734,-118437.45835843432,50000.0,125133.47151492817,0,-1,20,5,15,0,0.0
EZ,19,156,133266.56226835286,500,0.996,396.01928377917494,-63734.56205098605,50000.0,183266.5622683528,0,-1,8,2,6,0,0.0
EZ,19,157,124913.51664919729,500,0.992,401.8661387024387,-74056.83699643284,50000.0,174913.5166491974,0,-1,20,5,15,0,0.0
EZ,19,158,98302.50946974313,500,0.946,400.7340459863933,-90939.67413646099,48422.049951386376,148302.50946974306,0,-1,24,6,18,0,0.0
EZ,19,159,116644.27993178282,500,0.992,405.5725886187246,-84123.22642367486,50000.0,166644.27993178286,0,-1,24,6,18,0,0.0
EZ,19,160,136540.953856641,500,0.994,389.27727041973674,-54548.027166728185,50000.0,186540.95385664084,0,-1,8,2,6,0,0.0
EZ,19,161,119851.13092816062,500,0.984,400.9723664202341,-75944.74044934878,50000.0,169851.13092816068,0,-1,16,4,12,0,0.0
EZ,19,162,140425.23070056923,500,0.98,400.8261304758033,-54335.6942399679,50000.0,190425.2307005693,0,-1,28,7,21,0,0.0
EZ,19,163,129388.12702601099,500,1.0,400.049607624054,-67964.98271284012,41276.34912446511,179388.12702601092,0,-1,24,6,18,0,0.0
EZ,19,164,45745.404389815034,500,0.97,393.20742931562603,-142641.61254376333,50000.0,95745.40438981507,0,-1,40,10,30,0,0.0
EZ,19,165,116452.45277872092,500,0.956,388.4878713126961,-68151.65255020914,50000.0,166452.45277872105,0,-1,32,8,24,0,0.0
EZ,19,166,134162.49446706107,500,0.976,403.2745991056083,-61503.91960108139,50000.0,184162.49446706107,0,-1,36,9,27,0,0.0
EZ,19,167,3765.292347727296,500,1.0,394.0864060974121,-189299.88815762725,35253.38385538581,53765.29234772727,0,-1,20,5,15,0,0.0
EZ,19,168,114138.03514353091,500,0.99,390.68445036146375,-75248.4073607025,50000.0,164138.03514353096,0,-1,28,7,21,0,0.0
EZ,19,169,132704.15424191885,500,0.97,394.79175918126845,-47129.02091390625,50000.0,182704.15424191888,0,-1,24,6,18,0,0.0
EZ,19,170,144341.65624823034,500,0.992,386.1661351899947,-45458.90199688472,50000.0,194341.65624823037,0,-1,20,5,15,0,0.0
EZ,19,171,100049.18675409889,500,0.984,400.3756170195293,-96240.51492017327,50000.0,150049.1867540989,0,-1,16,4,12,0,0.0
EZ,19,172,130506.59655258055,500,0.98,396.9200067588261,-63007.45665098334,50000.0,180506.59655258045,0,-1,24,6,18,0,0.0
EZ,19,173,119837.88916049956,500,0.998,398.1138349917226,-77664.85928362435,50000.0,169837.88916049976,0,-1,24,6,18,0,0.0
EZ,19,174,118662.053353629,500,0.988,388.7975761581529,-70817.7204497822,50000.0,168662.053353629,0,-1,16,4,12,0,0.0
EZ,19,175,122243.22377814176,500,0.962,380.78836188246953,-59230.82572828231,50000.0,172243.22377814178,0,-1,24,6,18,0,0.0
EZ,19,176,38549.03230622967,500,0.98,384.6669444093899,-57714.76370353566,50000.0,88549.0323062298,0,-1,24,6,18,0,0.0
EZ,19,177,118300.53188982212,500,0.992,399.10000802432336,-78887.82530586461,50000.0,168300.53188982198,0,-1,24,6,18,0,0.0
EZ,19,178,134594.8224684766,500,0.992,395.4967813953277,-58252.37567854928,50000.0,184594.8224684765,0,-1,36,9,27,0,0.0
EZ,19,179,104955.5045982057,500,0.976,388.00820218539627,-82616.54880662134,50000.0,154955.5045982058,0,-1,20,5,15,0,0.0
EZ,19,180,106415.49265897679,500,0.984,393.5788684627874,-85146.13518169484,50000.0,156415.49265897684,0,-1,24,6,18,0,0.0
EZ,19,181,132401.6339112271,500,0.992,389.3701673255813,-58910.85779355737,50000.0,182401.63391122708,0,-1,16,4,12,0,0.0
EZ,19,182,69752.4440023303,500,1.0,388.3344058227539,-122714.73563408628,50000.0,119752.44400233035,0,-1,24,6,18,0,0.0
EZ,19,183,134659.99197003397,500,1.0,394.6880072078705,-61307.30991550945,50000.0,184659.99197003405,0,-1,12,3,9,0,0.0
EZ,19,184,106723.29641918602,500,1.0,395.02240678787234,-88615.98830718617,50000.0,156723.2964191859,0,-1,24,6,18,0,0.0
EZ,19,185,112758.39660671815,500,0.974,391.0135581733265,-75620.49008432507,50000.0,162758.396606718,0,-1,32,8,24,0,0.0
EZ,19,186,135219.9566846874,500,1.0,391.61680549907686,-58275.6713009165,50000.0,185219.95668468747,0,-1,4,1,3,0,0.0
EZ,19,187,119818.14490479945,500,0.976,397.69508894740557,-70633.81889695207,50000.0,169818.14490479956,0,-1,32,8,24,0,0.0
EZ,19,188,128843.58052998237,500,0.992,392.4862969623458,-63028.86560016367,50000.0,178843.58052998243,0,-1,48,12,36,0,0.0
EZ,19,189,130085.59137141387,500,0.992,385.851619007126,-60563.64295116223,50000.0,180085.59137141387,0,-1,28,7,21,0,0.0
EZ,19,190,125256.37938720614,500,1.0,384.59520650291444,-63593.613075676294,50000.0,175256.3793872061,0,-1,24,6,18,0,0.0
EZ,19,191,144791.47426897805,500,1.0,396.0120076608658,-52139.15101430813,50000.0,194791.474268978,0,-1,12,3,9,0,0.0
EZ,19,192,-376835.80617096514,39,1.0,348.2974329117017,-90419.40605452149,-26835.80617096513,-26835.80617096513,1,38,0,0,0,0,0.0
EZ,19,193,129169.24640738782,500,0.984,395.38293451506917,-64032.18880398755,50000.0,179169.24640738784,0,-1,28,7,21,0,0.0
EZ,19,194,129603.71070906914,500,0.976,397.2327936457806,-63011.63244110375,50000.0,179603.71070906924,0,-1,36,9,27,0,0.0
EZ,19,195,126494.79186887147,500,0.986,395.9188721852177,-67127.71662307711,50000.0,176494.79186887143,0,-1,12,3,9,0,0.0
EZ,19,196,125883.57711839622,500,0.994,391.7593620662958,-64100.271312254714,50000.0,175883.5771183961,0,-1,24,6,18,0,0.0
EZ,19,197,123718.40209221863,500,1.0,392.9296068019867,-70840.1636435989,50000.0,173718.40209221875,0,-1,36,9,27,0,0.0
EZ,19,198,128993.37659400918,500,0.992,402.30726674199104,-63494.619757956294,50000.0,178993.3765940091,0,-1,24,6,18,0,0.0
EZ,19,199,114091.92025857714,500,1.0,403.2872082529068,-86528.25104941893,50000.0,164091.92025857724,0,-1,16,4,12,0,0.0
