variant,seed,episode,return,steps,accept_rate,avg_premium,loss_paid_sum,min_capital,final_capital,bankrupt,time_to_ruin,ez_steps,ez_phases,ez_repeats,exploration_steps,exploration_rate
Annealed,16,18,73010.41528565754,500,0.812,377.96059479502037,-78604.69897199387,30329.07578581339,123010.41528565754,0,-1,0,0,0,488,0.976
Annealed,16,19,107371.8419382861,500,0.812,381.9073946793091,-46677.80000298586,50000.0,157371.84193828615,0,-1,0,0,0,474,0.948
Annealed,16,20,107210.98700925971,500,0.802,388.94564083032776,-46522.48902061494,50000.0,157210.98700925967,0,-1,0,0,0,487,0.974
Annealed,16,21,97154.88321848908,500,0.798,379.95188412869487,-53544.52041738093,50000.0,147154.88321848906,0,-1,0,0,0,477,0.954
Annealed,16,22,116612.74760091543,500,0.814,389.90565548950684,-40202.21200308663,50000.0,166612.74760091546,0,-1,0,0,0,481,0.962
Annealed,16,23,115378.36049413076,500,0.832,382.0557739344927,-42946.24825556616,50000.0,165378.36049413067,0,-1,0,0,0,480,0.96
Annealed,16,24,104671.29502673699,500,0.82,383.43024836749566,-45816.28994250534,50000.0,154671.2950267369,0,-1,0,0,0,478,0.956
Annealed,16,25,100420.0381337769,500,0.794,377.8901809769253,-48707.23900551251,50000.0,150420.03813377692,0,-1,0,0,0,483,0.966
Annealed,16,26,103881.18451203716,500,0.824,379.9524314276223,-51911.51770282872,50000.0,153881.18451203703,0,-1,0,0,0,484,0.968
Annealed,16,27,83152.644840826,500,0.822,379.5678869488756,-71646.57235895166,50000.0,133152.64484082605,0,-1,0,0,0,478,0.956
Annealed,16,28,82704.973664567,500,0.794,381.02872016267753,-67655.17462436271,50000.0,132704.97366456696,0,-1,0,0,0,483,0.966
Annealed,16,29,94882.10073543011,500,0.8,375.2590044438839,-54370.60351411689,50000.0,144882.10073543017,0,-1,0,0,0,474,0.948
Annealed,16,30,96928.56194170107,500,0.824,382.724276376002,-58200.36971175448,50000.0,146928.56194170105,0,-1,0,0,0,468,0.936
Annealed,16,31,101065.79924752952,500,0.822,378.9547490725552,-53377.77794420155,50000.0,151065.7992475294,0,-1,0,0,0,466,0.932
Annealed,16,32,93469.73147336229,500,0.812,389.4059165651575,-62835.261366397855,48897.249356494634,143469.73147336234,0,-1,0,0,0,463,0.926
Annealed,16,33,99115.72560846256,500,0.808,378.9217866116231,-52643.23716962647,50000.0,149115.72560846253,0,-1,0,0,0,467,0.934
Annealed,16,34,90147.71272536591,500,0.802,385.52120189833227,-63317.68879883349,50000.0,140147.71272536588,0,-1,0,0,0,468,0.936
Annealed,16,35,104916.35217218977,500,0.814,386.6692925085307,-49143.973480191526,50000.0,154916.35217218977,0,-1,0,0,0,470,0.94
Annealed,16,36,103609.50915894117,500,0.824,379.5213633104435,-51579.19636416918,50000.0,153609.50915894128,0,-1,0,0,0,459,0.918
Annealed,16,37,101285.69622884164,500,0.796,386.52864803860535,-48753.13322808099,50000.0,151285.6962288416,0,-1,0,0,0,460,0.92
Annealed,16,38,96070.1847233719,500,0.818,387.24303705593195,-59492.81956569773,50000.0,146070.1847233718,0,-1,0,0,0,457,0.914
Annealed,16,39,108693.9312089712,500,0.806,376.94193900725975,-42498.10031719463,50000.0,158693.9312089712,0,-1,0,0,0,474,0.948
Annealed,16,40,107530.37947017499,500,0.818,378.8469489932352,-46570.75455262792,50000.0,157530.37947017502,0,-1,0,0,0,458,0.916
Annealed,16,41,104098.627219791,500,0.784,390.2591877226927,-48002.6009725079,50000.0,154098.62721979106,0,-1,0,0,0,465,0.93
Annealed,16,42,44530.48547506945,500,0.784,396.31837293809775,-110288.21555837497,50000.0,94530.4854750695,0,-1,0,0,0,464,0.928
Annealed,16,43,94835.95918739529,500,0.81,375.2730894630338,-55945.17590616174,50000.0,144835.95918739532,0,-1,0,0,0,462,0.924
Annealed,16,44,89920.82904326601,500,0.816,377.0813778229788,-63244.431416148414,50000.0,139920.82904326607,0,-1,0,0,0,454,0.908
Annealed,16,45,-358604.7815438606,301,0.8504983388704319,385.0390680786222,-157174.7829719879,-8604.781543860663,-8604.781543860663,1,300,0,0,0,272,0.9036544850498339
Annealed,16,46,93245.11722802662,500,0.838,381.8587163581484,-66209.24074511752,50000.0,143245.11722802662,0,-1,0,0,0,464,0.928
Annealed,16,47,67931.8374965568,500,0.808,382.84059869770954,-85522.80431338403,49864.55836886378,117931.83749655685,0,-1,0,0,0,456,0.912
Annealed,16,48,94403.37748216803,500,0.796,383.0673408652071,-55585.70632661063,50000.0,144403.37748216814,0,-1,0,0,0,456,0.912
Annealed,16,49,101315.46654692368,500,0.844,386.62464885463083,-59928.07934797855,50000.0,151315.46654692374,0,-1,0,0,0,452,0.904
Annealed,16,50,108939.80143248514,500,0.84,388.64571923755466,-52410.575550506874,50000.0,158939.80143248505,0,-1,0,0,0,450,0.9
Annealed,16,51,73570.36028403121,500,0.836,380.5885212877721,-83831.92106680502,50000.0,123570.36028403118,0,-1,0,0,0,457,0.914
Annealed,16,52,118606.42769373712,500,0.846,386.3498868209532,-44706.66008004874,50000.0,168606.42769373715,0,-1,0,0,0,451,0.902
Annealed,16,53,96886.93766467196,500,0.814,384.8098323714235,-58392.96899213777,50000.0,146886.93766467206,0,-1,0,0,0,456,0.912
Annealed,16,54,110930.54812311668,500,0.84,381.84286205314453,-48170.91886068546,50000.0,160930.54812311663,0,-1,0,0,0,451,0.902
Annealed,16,55,121933.7428290006,500,0.81,384.52543666038986,-33488.32162266964,50000.0,171933.74282900052,0,-1,0,0,0,442,0.884
Annealed,16,56,105151.56497415705,500,0.828,386.03961855086726,-53583.50908638641,50000.0,155151.56497415702,0,-1,0,0,0,447,0.894
Annealed,16,57,88113.15224415805,500,0.81,382.7763015805939,-62465.07630527064,50000.0,138113.15224415806,0,-1,0,0,0,445,0.89
Annealed,16,58,105662.02688791904,500,0.8,378.80900495171545,-45748.4322847695,50000.0,155662.02688791908,0,-1,0,0,0,461,0.922
Annealed,16,59,95510.8978542652,500,0.84,379.7428620429266,-63517.00945162617,50000.0,145510.89785426515,0,-1,0,0,0,449,0.898
Annealed,16,60,96552.26470843141,500,0.824,381.1932086747827,-56141.94135992306,50000.0,146552.26470843147,0,-1,0,0,0,446,0.892
Annealed,16,61,101815.64125517067,500,0.822,385.35766913304946,-55998.86900358897,50000.0,151815.64125517075,0,-1,0,0,0,435,0.87
Annealed,16,62,109365.84417454727,500,0.862,381.9229748254586,-54562.10353617847,50000.0,159365.84417454724,0,-1,0,0,0,426,0.852
Annealed,16,63,98994.13434187305,500,0.808,394.27030168783546,-59425.42895152047,50000.0,148994.13434187314,0,-1,0,0,0,441,0.882
Annealed,16,64,68508.80993226303,500,0.804,388.7781144635594,-83567.95046240815,50000.0,118508.80993226309,0,-1,0,0,0,427,0.854
Annealed,16,65,103417.31156075504,500,0.83,380.2332579578262,-52977.46685746725,50000.0,153417.31156075513,0,-1,0,0,0,446,0.892
Annealed,16,66,109515.55784590045,500,0.808,385.22079637853227,-44366.08477223318,50000.0,159515.55784590048,0,-1,0,0,0,431,0.862
Annealed,16,67,108022.38685552117,500,0.83,386.2428965200861,-51306.02859431575,50000.0,158022.38685552127,0,-1,0,0,0,442,0.884
Annealed,16,68,82799.18983738418,500,0.842,379.6883660518075,-73531.96770180401,50000.0,132799.18983738424,0,-1,0,0,0,429,0.858
Annealed,16,69,88035.9775050478,500,0.82,388.5882980032665,-66787.31162280566,50000.0,138035.97750504783,0,-1,0,0,0,444,0.888
Annealed,16,70,118839.38512536252,500,0.822,382.98881277028664,-37058.52001079801,50000.0,168839.3851253627,0,-1,0,0,0,432,0.864
Annealed,16,71,94249.36944876873,500,0.806,383.75782181903094,-58601.050895321605,50000.0,144249.36944876876,0,-1,0,0,0,433,0.866
Annealed,16,72,67784.11456138037,500,0.838,381.27064849311813,-90727.93030174708,50000.0,117784.11456138035,0,-1,0,0,0,441,0.882
Annealed,16,73,105745.00173485996,500,0.806,382.23623285104264,-47414.814745068164,50000.0,155745.00173486,0,-1,0,0,0,440,0.88
Annealed,16,74,111398.86570432717,500,0.84,384.6304815746489,-49529.589392031194,50000.0,161398.8657043272,0,-1,0,0,0,430,0.86
Annealed,16,75,98220.9586121996,500,0.802,386.7112268914011,-54769.3886518083,50000.0,148220.95861219967,0,-1,0,0,0,426,0.852
Annealed,16,76,127154.40810816086,500,0.866,388.97275316907957,-40231.767444867604,50000.0,177154.40810816095,0,-1,0,0,0,428,0.856
Annealed,16,77,83320.33843748589,500,0.836,392.01435895057386,-79533.76531074166,50000.0,133320.33843748577,0,-1,0,0,0,445,0.89
Annealed,16,78,105267.07622777719,500,0.826,383.7510945860468,-52764.35840474862,50000.0,155267.0762277772,0,-1,0,0,0,426,0.852
Annealed,16,79,111544.14365163182,500,0.822,384.5294447339654,-42105.57404671303,50000.0,161544.14365163184,0,-1,0,0,0,425,0.85
Annealed,16,80,105749.19717441974,500,0.836,390.87943115987275,-54669.33140739138,50000.0,155749.19717441965,0,-1,0,0,0,418,0.836
Annealed,16,81,121581.40505615583,500,0.848,379.12924978530634,-38096.312985191886,50000.0,171581.40505615575,0,-1,0,0,0,419,0.838
Annealed,16,82,113231.26865626809,500,0.848,386.38396771111576,-49529.748381012105,50000.0,163231.26865626805,0,-1,0,0,0,420,0.84
Annealed,16,83,92867.69736184888,500,0.852,381.5934318790973,-68611.88887121333,50000.0,142867.69736184893,0,-1,0,0,0,417,0.834
Annealed,16,84,102299.59257722583,500,0.858,385.96737122702433,-62379.367165287425,50000.0,152299.59257722588,0,-1,0,0,0,413,0.826
Annealed,16,85,97279.72671073697,500,0.846,381.49125781521445,-60604.220584364244,50000.0,147279.72671073687,0,-1,0,0,0,414,0.828
Annealed,16,86,83185.7022017164,500,0.834,383.0896929997048,-74545.90163508951,50000.0,133185.70220171649,0,-1,0,0,0,412,0.824
Annealed,16,87,-373326.7336520343,17,0.9411764705882353,377.7250001132488,-79370.33365384632,-23326.733652034345,-23326.733652034345,1,16,0,0,0,16,0.9411764705882353
Annealed,16,88,88278.93387298641,500,0.82,382.70244332290275,-68368.81387161807,50000.0,138278.93387298644,0,-1,0,0,0,410,0.82
Annealed,16,89,-352567.84019758046,41,0.6585365853658537,383.5555608184249,-62923.84033967795,-2567.8401975804736,-2567.8401975804736,1,40,0,0,0,36,0.8780487804878049
Annealed,16,90,99300.82522472771,500,0.828,375.4251253673996,-53861.02938928628,50000.0,149300.8252247277,0,-1,0,0,0,417,0.834
Annealed,16,91,75679.28927568089,500,0.84,382.7161957059588,-83626.4698531035,50000.0,125679.28927568089,0,-1,0,0,0,415,0.83
Annealed,16,92,50683.42798895952,500,0.85,382.6503581753899,-111308.87153923065,50000.0,100683.42798895953,0,-1,0,0,0,394,0.788
Annealed,16,93,105287.28963875942,500,0.87,390.477246501528,-60449.07590492287,50000.0,155287.2896387593,0,-1,0,0,0,421,0.842
Annealed,16,94,111831.07167165382,500,0.844,382.5213322164888,-46845.76035673808,50000.0,161831.07167165374,0,-1,0,0,0,413,0.826
Annealed,16,95,119319.59105808179,500,0.84,392.0266715867179,-42985.02476055756,50000.0,169319.59105808174,0,-1,0,0,0,417,0.834
Annealed,16,96,54834.825600653254,500,0.826,385.1573905910187,-99852.68928548055,50000.0,104834.82560065326,0,-1,0,0,0,415,0.83
Annealed,16,97,98983.9437918047,500,0.836,392.21244568573803,-61301.51067719966,50000.0,148983.94379180457,0,-1,0,0,0,419,0.838
Annealed,16,98,97456.64387293314,500,0.842,379.1800516076439,-62083.08103679312,49815.31161714595,147456.6438729332,0,-1,0,0,0,397,0.794
Annealed,16,99,99613.40562125463,500,0.824,392.2291315805565,-61461.52904944649,50000.0,149613.4056212545,0,-1,0,0,0,399,0.798
Annealed,16,100,110862.2121188602,500,0.814,391.320889734226,-47561.85667314499,50000.0,160862.21211886022,0,-1,0,0,0,412,0.824
Annealed,16,101,114957.41941571995,500,0.852,384.9849811999451,-48930.05244151978,50000.0,164957.41941572004,0,-1,0,0,0,410,0.82
Annealed,16,102,-492051.5837153655,145,0.8344827586206897,388.89587207274,-239107.984236167,-142051.58371536547,-142051.58371536547,1,144,0,0,0,120,0.8275862068965517
Annealed,16,103,117448.31417255294,500,0.834,377.2968869769602,-39253.984227189394,50000.0,167448.31417255296,0,-1,0,0,0,408,0.816
Annealed,16,104,119652.22561321448,500,0.818,387.2361903960081,-37587.96154123895,50000.0,169652.22561321457,0,-1,0,0,0,408,0.816
Annealed,16,105,73287.66739144463,500,0.82,386.63025002595856,-82516.54745818964,50000.0,123287.66739144463,0,-1,0,0,0,396,0.792
Annealed,16,106,108661.0622274809,500,0.836,384.53302035377357,-49930.87771335566,50000.0,158661.06222748087,0,-1,0,0,0,402,0.804
Annealed,16,107,90082.2054362945,500,0.868,381.916133914675,-74390.5033896957,50000.0,140082.20543629452,0,-1,0,0,0,405,0.81
Annealed,16,108,113814.2165996032,500,0.854,384.0505906290416,-45573.0516139775,50000.0,163814.21659960324,0,-1,0,0,0,388,0.776
Annealed,16,109,116863.29680867131,500,0.836,381.2028757978284,-41348.19597157535,50000.0,166863.29680867115,0,-1,0,0,0,393,0.786
Annealed,16,110,109301.4588572724,500,0.878,389.0086610127147,-59828.484224674765,50000.0,159301.45885727237,0,-1,0,0,0,399,0.798
Annealed,16,111,93623.19377801841,500,0.866,389.27667947509275,-72906.27384754682,50000.0,143623.19377801844,0,-1,0,0,0,388,0.776
Annealed,16,112,119440.86151366941,500,0.85,388.35765213461485,-43432.10049638127,50000.0,169440.86151366937,0,-1,0,0,0,382,0.764
Annealed,16,113,109234.57740631724,500,0.818,389.33692448179994,-49386.53266244972,50000.0,159234.5774063172,0,-1,0,0,0,405,0.81
Annealed,16,114,110661.86617638872,500,0.822,395.98832677344626,-51229.38377509037,50000.0,160661.8661763887,0,-1,0,0,0,391,0.782
Annealed,16,115,100787.94528370166,500,0.836,383.7435463239131,-58031.739797545946,50000.0,150787.94528370173,0,-1,0,0,0,402,0.804
Annealed,16,116,98523.03926954372,500,0.832,382.83942841222654,-59357.20688141487,50000.0,148523.0392695437,0,-1,0,0,0,392,0.784
Annealed,16,117,111754.34597330085,500,0.83,378.8530172049281,-44660.99431871375,50000.0,161754.34597330086,0,-1,0,0,0,369,0.738
Annealed,16,118,108359.75115194959,500,0.82,386.75415208979354,-48256.15850680833,50000.0,158359.75115194963,0,-1,0,0,0,381,0.762
Annealed,16,119,97022.37072792173,500,0.822,385.0511002969858,-59100.38251097498,50000.0,147022.37072792175,0,-1,0,0,0,405,0.81
Annealed,16,120,106338.65657300458,500,0.848,389.1754778511119,-56080.584934211336,50000.0,156338.65657300473,0,-1,0,0,0,399,0.798
Annealed,16,121,39852.54238448456,500,0.844,388.10427073618814,-123539.19277837203,25544.79335486461,89852.54238448456,0,-1,0,0,0,368,0.736
Annealed,16,122,86381.45352886729,500,0.858,386.446624833665,-78212.44879707714,50000.0,136381.45352886734,0,-1,0,0,0,381,0.762
Annealed,16,123,98300.00084651263,500,0.876,380.20913694220593,-65043.11186073,50000.0,148300.00084651276,0,-1,0,0,0,369,0.738
Annealed,16,124,108032.11646725617,500,0.838,385.95513643342156,-49732.05331750854,50000.0,158032.11646725624,0,-1,0,0,0,371,0.742
Annealed,16,125,105152.66596150854,500,0.86,390.4427957667861,-61241.083556005,50000.0,155152.6659615086,0,-1,0,0,0,367,0.734
Annealed,16,126,103963.76925413392,500,0.84,385.4390529484976,-51995.77202062295,50000.0,153963.769254134,0,-1,0,0,0,379,0.758
Annealed,16,127,84534.91598471017,500,0.85,386.11200549854954,-79562.68635217342,50000.0,134534.91598471015,0,-1,0,0,0,397,0.794
Annealed,16,128,109137.68472282507,500,0.834,383.84077237035444,-47802.505843423525,50000.0,159137.68472282495,0,-1,0,0,0,395,0.79
Annealed,16,129,108023.46420748494,500,0.848,385.4245334818678,-54142.04637671565,50000.0,158023.464207485,0,-1,0,0,0,383,0.766
Annealed,16,130,109851.81229913898,500,0.858,383.63263870008063,-53892.06549328608,50000.0,159851.81229913904,0,-1,0,0,0,380,0.76
Annealed,16,131,8421.035825238418,500,0.848,386.1726456621908,-153902.85511761523,41079.69376452266,58421.03582523844,0,-1,0,0,0,366,0.732
Annealed,16,132,108535.98975961575,500,0.856,390.7392579094272,-56091.936011198944,50000.0,158535.98975961574,0,-1,0,0,0,381,0.762
Annealed,16,133,113916.82410718878,500,0.844,390.4123279799782,-50452.43039000455,50000.0,163916.8241071888,0,-1,0,0,0,386,0.772
Annealed,16,134,88659.72816231639,500,0.854,386.1892329613554,-75272.7003241642,50000.0,138659.7281623163,0,-1,0,0,0,369,0.738
Annealed,16,135,82946.45705882813,500,0.8,390.871004627943,-72501.9894206263,49529.39513730983,132946.4570588281,0,-1,0,0,0,393,0.786
Annealed,16,136,105116.40453895168,500,0.876,375.0821958535338,-55638.411641395745,50000.0,155116.40453895158,0,-1,0,0,0,386,0.772
Annealed,16,137,48373.04152419047,500,0.836,393.2114883974979,-115989.36062596369,22765.081838375612,98373.0415241904,0,-1,0,0,0,375,0.75
Annealed,16,138,92252.89558910664,500,0.85,391.8597705560572,-73038.86924378913,34383.849663223664,142252.89558910663,0,-1,0,0,0,376,0.752
Annealed,16,139,109147.29078985812,500,0.846,390.2969322103135,-53938.62583311828,50000.0,159147.2907898581,0,-1,0,0,0,382,0.764
Annealed,16,140,118344.49241013476,500,0.832,395.4875064434913,-44960.58545610123,50000.0,168344.4924101348,0,-1,0,0,0,363,0.726
Annealed,16,141,122515.35849513809,500,0.872,392.1853266987232,-47430.84845274814,50000.0,172515.35849513797,0,-1,0,0,0,355,0.71
Annealed,16,142,107995.82296953762,500,0.868,388.86544304619184,-59224.90074791555,50000.0,157995.8229695377,0,-1,0,0,0,370,0.74
Annealed,16,143,88549.22803908127,500,0.854,389.7086702878358,-75606.10105118924,50000.0,138549.22803908124,0,-1,0,0,0,376,0.752
Annealed,16,144,108912.48856638101,500,0.884,388.27511854085446,-60844.84987586147,50000.0,158912.488566381,0,-1,0,0,0,363,0.726
Annealed,16,145,107974.05607225392,500,0.856,391.0719679794579,-58251.10990716561,50000.0,157974.05607225385,0,-1,0,0,0,370,0.74
Annealed,16,146,96075.32465004675,500,0.856,390.12710881678856,-68236.39273217904,50000.0,146075.3246500469,0,-1,0,0,0,356,0.712
Annealed,16,147,127220.68238826531,500,0.856,388.29907097994726,-37605.25053000371,50000.0,177220.68238826527,0,-1,0,0,0,367,0.734
Annealed,16,148,90788.74747699007,500,0.85,378.70682833054485,-68484.18421696874,50000.0,140788.74747699007,0,-1,0,0,0,354,0.708
Annealed,16,149,116326.99032771624,500,0.838,383.3307929130044,-43361.689187278,50000.0,166326.99032771628,0,-1,0,0,0,353,0.706
Annealed,16,150,63898.43473984583,500,0.858,391.6037356470015,-103204.18759442148,50000.0,113898.43473984569,0,-1,0,0,0,359,0.718
Annealed,16,151,104778.98921251822,500,0.854,380.30726473672047,-57062.73793944496,50000.0,154778.98921251806,0,-1,0,0,0,360,0.72
Annealed,16,152,103594.3896358803,500,0.828,384.91304926595825,-54628.53793765602,50000.0,153594.3896358803,0,-1,0,0,0,349,0.698
Annealed,16,153,105755.5666413937,500,0.858,388.5603788426984,-59948.60079319516,50000.0,155755.56664139385,0,-1,0,0,0,353,0.706
Annealed,16,154,96899.66344119863,500,0.87,382.72184412945273,-68963.05449058276,50000.0,146899.6634411987,0,-1,0,0,0,364,0.728
Annealed,16,155,114603.30625197507,500,0.856,385.9074814353034,-49002.78291042238,50000.0,164603.30625197507,0,-1,0,0,0,353,0.706
Annealed,16,156,116292.46198642145,500,0.848,392.4905727157053,-49097.42272528625,50000.0,166292.46198642146,0,-1,0,0,0,326,0.652
Annealed,16,157,96144.14450402537,500,0.87,382.1765574367567,-69039.61523321293,50000.0,146144.14450402532,0,-1,0,0,0,349,0.698
Annealed,16,158,88614.77049444919,500,0.856,373.4364525681344,-70027.80974685092,50000.0,138614.77049444919,0,-1,0,0,0,345,0.69
Annealed,16,159,105704.87347303994,500,0.826,387.72591349922715,-53157.98225455368,50000.0,155704.8734730401,0,-1,0,0,0,372,0.744
Annealed,16,160,124866.37369666646,500,0.876,385.0191837010318,-43197.87123701247,50000.0,174866.37369666647,0,-1,0,0,0,312,0.624
Annealed,16,161,104616.04995637521,500,0.858,393.04149820754577,-63198.7991516069,50000.0,154616.04995637518,0,-1,0,0,0,340,0.68
Annealed,16,162,121880.66475510596,500,0.852,389.3342773847177,-41387.50505569871,50000.0,171880.66475510594,0,-1,0,0,0,350,0.7
Annealed,16,163,109464.28925822704,500,0.852,389.6037606409458,-54199.83479186326,47100.643086060896,159464.28925822722,0,-1,0,0,0,344,0.688
Annealed,16,164,119638.8560564745,500,0.862,390.0909574590537,-47162.087174773995,50000.0,169638.85605647447,0,-1,0,0,0,347,0.694
Annealed,16,165,87443.35175154809,500,0.874,383.3986319742705,-77390.26703668355,50000.0,137443.351751548,0,-1,0,0,0,354,0.708
Annealed,16,166,104830.38186528237,500,0.842,388.88646598439885,-58459.44046594015,50000.0,154830.38186528246,0,-1,0,0,0,344,0.688
Annealed,16,167,74571.96495482742,500,0.84,389.4828624850228,-84620.67252833319,43969.77787505719,124571.96495482737,0,-1,0,0,0,347,0.694
Annealed,16,168,100269.55591213783,500,0.856,381.2196314680242,-62532.8656993547,50000.0,150269.55591213793,0,-1,0,0,0,344,0.688
Annealed,16,169,116158.84649247018,500,0.866,388.6355709225696,-49970.943419433235,50000.0,166158.84649247015,0,-1,0,0,0,352,0.704
Annealed,16,170,115868.03653634798,500,0.842,379.4128325953903,-43054.75576529508,50000.0,165868.03653634794,0,-1,0,0,0,342,0.684
Annealed,16,171,78648.4515998682,500,0.854,387.6768195143349,-84919.13783331704,50000.0,128648.45159986826,0,-1,0,0,0,359,0.718
Annealed,16,172,105422.4519827966,500,0.856,390.37383782529383,-60270.597256864894,50000.0,155422.45198279672,0,-1,0,0,0,343,0.686
Annealed,16,173,122705.40848302732,500,0.876,383.70137532443215,-43362.90616578681,50000.0,172705.40848302736,0,-1,0,0,0,344,0.688
Annealed,16,174,113563.66392731848,500,0.846,386.23924847866624,-47474.41883942057,50000.0,163563.6639273183,0,-1,0,0,0,341,0.682
Annealed,16,175,84920.26348587703,500,0.882,389.240820919305,-85201.06260741914,50000.0,134920.26348587702,0,-1,0,0,0,311,0.622
Annealed,16,176,96248.76867709686,500,0.836,387.3224936900527,-62323.017657138036,50000.0,146248.76867709702,0,-1,0,0,0,338,0.676
Annealed,16,177,117024.8576683971,500,0.86,387.749772846976,-48995.730763001055,50000.0,167024.8576683972,0,-1,0,0,0,346,0.692
Annealed,16,178,77478.9654832201,500,0.87,378.36506233215334,-83271.93851134043,26953.202686538832,127478.96548322015,0,-1,0,0,0,325,0.65
Annealed,16,179,105952.63971356567,500,0.834,386.8844185115622,-48550.74213343705,50000.0,155952.63971356564,0,-1,0,0,0,346,0.692
Annealed,16,180,126270.2885398864,500,0.864,385.51204230719145,-39323.312497054256,50000.0,176270.2885398863,0,-1,0,0,0,331,0.662
Annealed,16,181,120329.59626690214,500,0.86,386.8000051698019,-44386.26104385195,50000.0,170329.59626690208,0,-1,0,0,0,330,0.66
Annealed,16,182,127737.56379241102,500,0.87,389.8069015360427,-41287.39528448909,50000.0,177737.56379241098,0,-1,0,0,0,341,0.682
Annealed,16,183,97717.21496284107,500,0.864,389.231487221188,-66477.69111855383,50000.0,147717.2149628411,0,-1,0,0,0,333,0.666
Annealed,16,184,106848.0885496643,500,0.872,384.83578598936765,-51557.983686493855,50000.0,156848.0885496643,0,-1,0,0,0,304,0.608
Annealed,16,185,99435.11604290328,500,0.87,386.75218999029573,-68021.38090089426,50000.0,149435.11604290336,0,-1,0,0,0,342,0.684
Annealed,16,186,104808.23206621941,500,0.884,375.35566141378825,-60072.88121753982,50000.0,154808.23206621947,0,-1,0,0,0,322,0.644
Annealed,16,187,109532.00636035956,500,0.858,389.86760431014017,-54476.2089185691,50000.0,159532.00636035943,0,-1,0,0,0,337,0.674
Annealed,16,188,121703.14597622554,500,0.888,384.41622142534,-48634.19293813441,50000.0,171703.14597622558,0,-1,0,0,0,320,0.64
Annealed,16,189,100294.51586748027,500,0.842,393.3330224879847,-64815.56845645138,50000.0,150294.51586748028,0,-1,0,0,0,321,0.642
Annealed,16,190,-6476.5977262625165,500,0.886,391.1846565102347,-177627.0960843799,8348.90066606483,43523.40227373743,0,-1,0,0,0,308,0.616
Annealed,16,191,109160.11563904793,500,0.864,391.3583381164957,-58681.348116690446,50000.0,159160.115639048,0,-1,0,0,0,328,0.656
Annealed,16,192,120907.56399693221,500,0.868,385.43779384595456,-45652.224243038814,50000.0,170907.56399693212,0,-1,0,0,0,304,0.608
Annealed,16,193,130642.18151728819,500,0.87,385.3940284926316,-35741.89465161279,50000.0,180642.1815172882,0,-1,0,0,0,309,0.618
Annealed,16,194,142757.14070224063,500,0.884,383.43258313679587,-25290.381796622594,50000.0,192757.1407022407,0,-1,0,0,0,330,0.66
Annealed,16,195,117366.88911216687,500,0.85,389.2075356662975,-45799.533893165615,50000.0,167366.88911216694,0,-1,0,0,0,320,0.64
Annealed,16,196,113102.5548867154,500,0.884,381.65701855469615,-53358.684516807676,50000.0,163102.5548867155,0,-1,0,0,0,313,0.626
