variant,seed,episode,return,steps,accept_rate,avg_premium,loss_paid_sum,min_capital,final_capital,bankrupt,time_to_ruin,ez_steps,ez_phases,ez_repeats,exploration_steps,exploration_rate
Fixed,12,17,126866.49178074069,500,0.996,397.7550289209588,-68866.08875453682,50000.0,176866.49178074076,0,-1,0,0,0,22,0.044
Fixed,12,18,117624.37332759469,500,0.988,403.84859176299835,-80019.74662008979,50000.0,167624.37332759472,0,-1,0,0,0,21,0.042
Fixed,12,19,120950.04677501765,500,0.988,402.17166810865825,-73667.82796493881,50000.0,170950.04677501772,0,-1,0,0,0,24,0.048
Fixed,12,20,148080.4401097662,500,0.986,409.26329430605284,-53141.892515116844,50000.0,198080.44010976618,0,-1,0,0,0,33,0.066
Fixed,12,21,95499.51296402178,500,0.986,399.87830366324215,-95736.36995892129,50000.0,145499.51296402182,0,-1,0,0,0,24,0.048
Fixed,12,22,112664.8457598606,500,0.996,398.6393662322477,-83516.44498932674,50000.0,162664.84575986056,0,-1,0,0,0,23,0.046
Fixed,12,23,148251.65652317763,500,0.994,404.53602527756567,-50272.99748414584,50000.0,198251.65652317766,0,-1,0,0,0,25,0.05
Fixed,12,24,121701.97827230321,500,0.994,406.79196064045254,-73888.18938233216,50000.0,171701.9782723033,0,-1,0,0,0,24,0.048
Fixed,12,25,106781.95223769522,500,0.99,402.6779892565024,-91145.11775333194,50000.0,156781.95223769516,0,-1,0,0,0,21,0.042
Fixed,12,26,143240.9302528429,500,0.988,402.6753130905059,-49527.012767157365,50000.0,193240.9302528428,0,-1,0,0,0,29,0.058
Fixed,12,27,126131.6142302379,500,0.98,393.7510290720025,-64086.55895051782,50000.0,176131.61423023805,0,-1,0,0,0,32,0.064
Fixed,12,28,132199.67788107778,500,0.988,394.82510846346497,-61742.9819806177,50000.0,182199.67788107775,0,-1,0,0,0,31,0.062
Fixed,12,29,135118.4904861925,500,0.99,398.85495815566094,-59779.695150179024,50000.0,185118.49048619258,0,-1,0,0,0,20,0.04
Fixed,12,30,138334.65585724293,500,0.992,396.8290408195988,-56859.39176041203,50000.0,188334.65585724276,0,-1,0,0,0,27,0.054
Fixed,12,31,121416.58810446627,500,0.986,402.4105569083115,-75890.80248874657,43056.04217808501,171416.5881044662,0,-1,0,0,0,28,0.056
Fixed,12,32,131346.76442792115,500,0.99,400.0501091677733,-65089.58453121551,50000.0,181346.76442792098,0,-1,0,0,0,28,0.056
Fixed,12,33,46132.16295355042,500,0.996,397.22410484490143,-150650.52226195144,50000.0,96132.16295355037,0,-1,0,0,0,14,0.028
Fixed,12,34,137469.7373159497,500,0.978,405.8216866676549,-59206.67737378819,50000.0,187469.73731594975,0,-1,0,0,0,26,0.052
Fixed,12,35,122519.12815367569,500,0.984,390.5959423993661,-68941.96052174925,50000.0,172519.12815367567,0,-1,0,0,0,22,0.044
Fixed,12,36,122490.09587027661,500,0.996,404.81285983587367,-75694.80283149677,50000.0,172490.0958702767,0,-1,0,0,0,15,0.03
Fixed,12,37,123279.42238915914,500,0.99,398.68364448451035,-69698.75282054947,50000.0,173279.42238915912,0,-1,0,0,0,19,0.038
Fixed,12,38,129353.73263391656,500,0.998,398.57796540957895,-67260.10674716608,50000.0,179353.73263391646,0,-1,0,0,0,21,0.042
Fixed,12,39,132098.78810724558,500,0.978,410.10225907620236,-67751.19606410626,50000.0,182098.78810724552,0,-1,0,0,0,18,0.036
Fixed,12,40,129138.81595059182,500,0.944,395.10424452615996,-55587.76289266108,50000.0,179138.81595059187,0,-1,0,0,0,29,0.058
Fixed,12,41,142862.18372174003,500,0.994,393.75050995767236,-51408.84067143811,50000.0,192862.18372173992,0,-1,0,0,0,21,0.042
Fixed,12,42,138711.1334664665,500,0.97,408.4156799493377,-57478.15388057372,50000.0,188711.1334664666,0,-1,0,0,0,33,0.066
Fixed,12,43,137406.5655958183,500,0.988,394.0348254958628,-54854.32539775125,50000.0,187406.56559581848,0,-1,0,0,0,21,0.042
Fixed,12,44,-355318.4602361416,51,1.0,373.84313962038823,-74384.46035678136,-5318.460236141553,-5318.460236141553,1,50,0,0,0,1,0.0196078431372549
