variant,seed,episode,return,steps,accept_rate,avg_premium,loss_paid_sum,min_capital,final_capital,bankrupt,time_to_ruin,ez_steps,ez_phases,ez_repeats,exploration_steps,exploration_rate
Annealed,10,1,84313.83596459655,500,0.81,380.8701281712379,-68095.7267117669,50000.0,134313.83596459654,0,-1,0,0,0,500,1.0
Annealed,10,2,108266.88979333041,500,0.788,389.4883298656057,-44280.91552740273,50000.0,158266.88979333043,0,-1,0,0,0,499,0.998
Annealed,10,3,115229.58965433655,500,0.79,382.2268408002733,-35016.77800377086,50000.0,165229.58965433645,0,-1,0,0,0,500,1.0
Annealed,10,4,93142.33432961356,500,0.798,382.3929863896286,-56175.03422931681,50000.0,143142.3343296135,0,-1,0,0,0,496,0.992
Annealed,10,5,85161.21815140983,500,0.8,383.61900493502617,-67131.6328164926,50000.0,135161.21815140994,0,-1,0,0,0,493,0.986
Annealed,10,6,75425.33540634454,500,0.792,380.4151549857072,-72386.58422631063,50000.0,125425.33540634453,0,-1,0,0,0,494,0.988
Annealed,10,7,107256.6038156375,500,0.806,383.993057204831,-46682.56064283614,50000.0,157256.60381563765,0,-1,0,0,0,495,0.99
Annealed,10,8,104506.8704610038,500,0.792,382.2535402353364,-46098.31858437836,50000.0,154506.8704610038,0,-1,0,0,0,496,0.992
Annealed,10,9,88447.0253285715,500,0.804,388.21393522694336,-66303.38418730983,50000.0,138447.02532857153,0,-1,0,0,0,489,0.978
Annealed,10,10,77084.57961252093,500,0.82,383.6702480385943,-76408.56298678323,50000.0,127084.57961252093,0,-1,0,0,0,490,0.98
Annealed,10,11,65611.56733260205,500,0.814,381.0987757324294,-89392.30763100447,50000.0,115611.56733260198,0,-1,0,0,0,486,0.972
Annealed,10,12,103110.56736887894,500,0.842,380.6166310808721,-54023.539230833594,50000.0,153110.56736887884,0,-1,0,0,0,492,0.984
Annealed,10,13,87588.23738082197,500,0.78,384.7733373862047,-62245.31331545773,50000.0,137588.23738082187,0,-1,0,0,0,492,0.984
Annealed,10,14,76986.24451100024,500,0.792,377.3494991822676,-71037.89813638719,50000.0,126986.24451100024,0,-1,0,0,0,489,0.978
Annealed,10,15,19095.91018602063,500,0.822,382.4077900146336,-135439.78087272253,17612.85767504149,69095.91018602058,0,-1,0,0,0,487,0.974
Annealed,10,16,101287.94420051046,500,0.776,386.0051590351714,-47110.77704482889,50000.0,151287.94420051045,0,-1,0,0,0,488,0.976
Annealed,10,17,64375.458322443665,500,0.81,381.21185639817037,-88813.71421019487,50000.0,114375.45832244365,0,-1,0,0,0,482,0.964
Annealed,10,18,101686.2480862376,500,0.804,382.7502530747978,-50305.89519086604,50000.0,151686.24808623758,0,-1,0,0,0,483,0.966
Annealed,10,19,112735.75654247259,500,0.786,389.43002964461425,-38988.54624079345,50000.0,162735.75654247263,0,-1,0,0,0,491,0.982
Annealed,10,20,98959.07033136915,500,0.82,379.3463458759029,-55373.73337531011,50000.0,148959.07033136912,0,-1,0,0,0,489,0.978
Annealed,10,21,96156.0686062806,500,0.77,374.41662756684536,-46975.27488484589,50000.0,146156.06860628063,0,-1,0,0,0,477,0.954
Annealed,10,22,101833.86147672025,500,0.812,380.7724178882655,-52088.80841861603,50000.0,151833.86147672028,0,-1,0,0,0,484,0.968
Annealed,10,23,116535.2329201009,500,0.824,393.10388802208945,-45115.13208635932,50000.0,166535.232920101,0,-1,0,0,0,473,0.946
Annealed,10,24,97720.13450048349,500,0.8,379.83000452280044,-50262.890035696815,50000.0,147720.13450048352,0,-1,0,0,0,472,0.944
Annealed,10,25,105018.33408004865,500,0.82,375.4419553686933,-48201.78667986337,50000.0,155018.3340800487,0,-1,0,0,0,474,0.948
Annealed,10,26,73416.83522574719,500,0.8,378.07000395059583,-76927.4724916715,50000.0,123416.83522574727,0,-1,0,0,0,476,0.952
Annealed,10,27,98808.68318432027,500,0.808,376.2831723005465,-52828.489465074716,50000.0,148808.68318432022,0,-1,0,0,0,473,0.946
Annealed,10,28,105918.39974012591,500,0.776,381.6061899686597,-40638.21123350369,50000.0,155918.399740126,0,-1,0,0,0,476,0.952
Annealed,10,29,96338.95166280714,500,0.812,380.2118279605076,-57408.997855646376,50000.0,146338.95166280706,0,-1,0,0,0,473,0.946
Annealed,10,30,83908.94686668356,500,0.798,390.64762388793446,-69454.80388243102,50000.0,133908.94686668355,0,-1,0,0,0,475,0.95
Annealed,10,31,76650.2721646277,500,0.798,385.6601550596997,-76733.27591220572,50000.0,126650.27216462766,0,-1,0,0,0,469,0.938
Annealed,10,32,104519.41992954993,500,0.856,382.418695743953,-57373.224847926984,50000.0,154519.41992954997,0,-1,0,0,0,465,0.93
Annealed,10,33,70073.17601258376,500,0.862,383.4830669759321,-93635.77716445226,50000.0,120073.17601258376,0,-1,0,0,0,458,0.916
Annealed,10,34,19169.275307678326,500,0.832,378.64327391867454,-136952.29183636614,28517.978119027117,69169.27530767833,0,-1,0,0,0,470,0.94
Annealed,10,35,58787.459491836205,500,0.796,387.9618134642366,-79959.75185728807,50000.0,108787.45949183627,0,-1,0,0,0,470,0.94
Annealed,10,36,99532.1942024231,500,0.802,385.963097912415,-53191.96384202572,50000.0,149532.19420242315,0,-1,0,0,0,459,0.918
Annealed,10,37,113230.65150832711,500,0.822,383.65158630751637,-43881.352538672276,50000.0,163230.6515083271,0,-1,0,0,0,466,0.932
Annealed,10,38,113745.93672872087,500,0.838,387.03007665966464,-46341.177576104434,50000.0,163745.9367287209,0,-1,0,0,0,456,0.912
Annealed,10,39,99214.33854905154,500,0.814,391.9115533078918,-58246.05688921637,50000.0,149214.33854905146,0,-1,0,0,0,450,0.9
Annealed,10,40,114638.9577022623,500,0.812,381.2137978816855,-37623.64865082459,50000.0,164638.95770226236,0,-1,0,0,0,474,0.948
Annealed,10,41,97948.21119121816,500,0.776,382.08454053180736,-49835.069185335364,50000.0,147948.21119121817,0,-1,0,0,0,471,0.942
Annealed,10,42,99037.7587897854,500,0.832,390.3903898046567,-62281.8786658992,50000.0,149037.7587897853,0,-1,0,0,0,467,0.934
Annealed,10,43,96898.55621484751,500,0.798,384.22757371864225,-55713.280134994005,50000.0,146898.55621484751,0,-1,0,0,0,461,0.922
Annealed,10,44,104525.85041445558,500,0.806,386.388093806378,-49518.30441102089,50000.0,154525.8504144556,0,-1,0,0,0,460,0.92
Annealed,10,45,102786.98436949139,500,0.812,381.81084198082607,-51889.50682345683,50000.0,152786.9843694914,0,-1,0,0,0,453,0.906
Annealed,10,46,-359988.4217401896,70,0.7857142857142857,401.0618247465654,-82046.82210125073,-9988.421740189617,-9988.421740189617,1,69,0,0,0,64,0.9142857142857143
Annealed,10,47,100474.74258126057,500,0.81,379.02123905111245,-52017.01112087674,50000.0,150474.74258126057,0,-1,0,0,0,453,0.906
Annealed,10,48,91101.4673613117,500,0.826,378.28475037152197,-63681.8228177774,50000.0,141101.46736131175,0,-1,0,0,0,439,0.878
Annealed,10,49,94008.65965596827,500,0.816,389.30980969176574,-64491.020747109156,50000.0,144008.6596559683,0,-1,0,0,0,448,0.896
Annealed,10,50,113876.11761068682,500,0.81,379.83901684725726,-39449.061078183455,50000.0,163876.11761068678,0,-1,0,0,0,452,0.904
Annealed,10,51,117712.32215682277,500,0.83,386.17831793405924,-39926.55928783015,50000.0,167712.32215682286,0,-1,0,0,0,440,0.88
Annealed,10,52,93691.17617737327,500,0.792,390.5262684376553,-53417.83085586555,50000.0,143691.17617737333,0,-1,0,0,0,450,0.9
Annealed,10,53,99111.55591449764,500,0.788,385.585791604773,-50302.257370481595,50000.0,149111.55591449759,0,-1,0,0,0,450,0.9
Annealed,10,54,28282.344633265977,500,0.834,387.1846575382516,-131520.37543515567,20626.806537035172,78282.34463326597,0,-1,0,0,0,445,0.89
Annealed,10,55,92646.13592834826,500,0.824,383.7427240934187,-64163.65425735442,50000.0,142646.13592834823,0,-1,0,0,0,453,0.906
Annealed,10,56,110409.32369955185,500,0.818,388.6865575902328,-47760.11279509402,50000.0,160409.32369955184,0,-1,0,0,0,436,0.872
Annealed,10,57,101663.79390562617,500,0.81,380.7367956114404,-51418.46108642385,50000.0,151663.79390562623,0,-1,0,0,0,447,0.894
Annealed,10,58,115495.59504398,500,0.816,388.9284364884975,-41688.92963601701,50000.0,165495.59504398002,0,-1,0,0,0,455,0.91
Annealed,10,59,113625.58922085485,500,0.838,381.3155185954383,-39676.9625823255,50000.0,163625.58922085486,0,-1,0,0,0,430,0.86
Annealed,10,60,-472917.12024202355,363,0.8705234159779615,389.80253762534903,-296094.7221316338,-122917.12024202346,-122917.12024202346,1,362,0,0,0,328,0.9035812672176309
Annealed,10,61,103236.57140169917,500,0.852,381.0873291772296,-56755.624461669664,50000.0,153236.57140169927,0,-1,0,0,0,431,0.862
Annealed,10,62,72305.18882352805,500,0.81,388.5698815063194,-83455.02912612913,50000.0,122305.18882352806,0,-1,0,0,0,450,0.9
Annealed,10,63,66153.61035851784,500,0.832,389.1461598162468,-93798.26395742086,9293.253724252436,116153.61035851784,0,-1,0,0,0,439,0.878
Annealed,10,64,106349.7167918294,500,0.812,390.4246358342946,-51358.28355943845,50000.0,156349.71679182947,0,-1,0,0,0,451,0.902
Annealed,10,65,93490.97348140184,500,0.772,393.9896427559729,-58134.03411596901,50000.0,143490.97348140183,0,-1,0,0,0,440,0.88
Annealed,10,66,116787.47485258795,500,0.83,385.9431380628103,-42712.57033529301,50000.0,166787.4748525879,0,-1,0,0,0,431,0.862
Annealed,10,67,87790.7412533973,500,0.81,383.7471657081887,-67398.90501777641,50000.0,137790.74125339734,0,-1,0,0,0,433,0.866
Annealed,10,68,66667.51664041469,500,0.81,387.6464243994819,-84996.84217669127,50000.0,116667.51664041467,0,-1,0,0,0,444,0.888
Annealed,10,69,88409.71831492535,500,0.806,386.50819400877276,-64257.957036915876,50000.0,138409.71831492538,0,-1,0,0,0,435,0.87
Annealed,10,70,5410.586446204264,500,0.766,385.85274661240936,-141569.15811208787,38997.750362226565,55410.58644620431,0,-1,0,0,0,431,0.862
Annealed,10,71,118830.54510561892,500,0.806,388.456580365562,-36408.039515215445,50000.0,168830.54510561886,0,-1,0,0,0,441,0.882
Annealed,10,72,99737.52320448075,500,0.848,394.4613267599412,-65968.39703349558,50000.0,149737.52320448085,0,-1,0,0,0,427,0.854
Annealed,10,73,104852.7266514454,500,0.836,381.8143588458522,-53261.29540673095,50000.0,154852.7266514454,0,-1,0,0,0,433,0.866
Annealed,10,74,109900.71753190334,500,0.814,384.5267867010993,-45457.91506842075,50000.0,159900.71753190336,0,-1,0,0,0,431,0.862
Annealed,10,75,29938.06377309382,500,0.784,384.8540869598486,-117426.5817550126,44865.50327257383,79938.06377309377,0,-1,0,0,0,434,0.868
Annealed,10,76,107563.39846851036,500,0.864,390.55185775403623,-60265.99848191892,50000.0,157563.39846851034,0,-1,0,0,0,418,0.836
Annealed,10,77,115144.7710618832,500,0.82,385.443907342306,-40866.316251294396,50000.0,165144.77106188325,0,-1,0,0,0,432,0.864
Annealed,10,78,82769.6311352317,500,0.814,385.0928787798495,-66833.39067100325,50000.0,132769.63113523184,0,-1,0,0,0,422,0.844
Annealed,10,79,111683.56567868704,500,0.834,384.48921319106216,-48012.69634897718,50000.0,161683.56567868695,0,-1,0,0,0,427,0.854
